Time	R.Front.Head_X	R.Front.Head_Y	R.Front.Head_Z	L.Front.Head_X	L.Front.Head_Y	L.Front.Head_Z	R.Back.Head_X	R.Back.Head_Y	R.Back.Head_Z	L.Back.Head_X	L.Back.Head_Y	L.Back.Head_Z	R.Shoulder_X	R.Shoulder_Y	R.Shoulder_Z	L.Shoulder_X	L.Shoulder_Y	L.Shoulder_Z	C7_X	C7_Y	C7_Z	T2_X	T2_Y	T2_Z	T7_X	T7_Y	T7_Z	L1_X	L1_Y	L1_Z	L3_X	L3_Y	L3_Z	L5_X	L5_Y	L5_Z	IJ_X	IJ_Y	IJ_Z	PX_X	PX_Y	PX_Z	R.ASIS_X	R.ASIS_Y	R.ASIS_Z	L.ASIS_X	L.ASIS_Y	L.ASIS_Z	R.PSIS_X	R.PSIS_Y	R.PSIS_Z	L.PSIS_X	L.PSIS_Y	L.PSIS_Z	L.Iliac.Crest_X	L.Iliac.Crest_Y	L.Iliac.Crest_Z	R.Iliac.Crest_X	R.Iliac.Crest_Y	R.Iliac.Crest_Z	R.GTR_X	R.GTR_Y	R.GTR_Z	L.GTR_X	L.GTR_Y	L.GTR_Z	R.Knee_X	R.Knee_Y	R.Knee_Z	R.Knee.Medial_X	R.Knee.Medial_Y	R.Knee.Medial_Z	L.Knee_X	L.Knee_Y	L.Knee_Z	L.Knee.Medial_X	L.Knee.Medial_Y	L.Knee.Medial_Z	R.HF_X	R.HF_Y	R.HF_Z	L.HF_X	L.HF_Y	L.HF_Z	R.TT_X	R.TT_Y	R.TT_Z	L.TT_X	L.TT_Y	L.TT_Z	R.Ankle_X	R.Ankle_Y	R.Ankle_Z	R.Ankle.Medial_X	R.Ankle.Medial_Y	R.Ankle.Medial_Z	L.Ankle_X	L.Ankle_Y	L.Ankle_Z	L.Ankle.Medial_X	L.Ankle.Medial_Y	L.Ankle.Medial_Z	R.Heel_X	R.Heel_Y	R.Heel_Z	L.Heel_X	L.Heel_Y	L.Heel_Z	R.MT1_X	R.MT1_Y	R.MT1_Z	R.MT2_X	R.MT2_Y	R.MT2_Z	R.MT5_X	R.MT5_Y	R.MT5_Z	L.MT1_X	L.MT1_Y	L.MT1_Z	L.MT2_X	L.MT2_Y	L.MT2_Z	L.MT5_X	L.MT5_Y	L.MT5_Z
0.710000	-0.231141	1.646027	-1.158182	-0.221600	1.651072	-1.285358	-0.368431	1.646379	-1.154261	-0.355731	1.646125	-1.301771	-0.388961	1.439464	-1.034097	-0.354580	1.444089	-1.421894	-0.403308	1.507329	-1.232246	-0.432463	1.471173	-1.234842	-0.462458	1.291782	-1.234830	-0.407470	1.096525	-1.230351	-0.409250	1.049495	-1.231419	-0.412361	1.009024	-1.230789	-0.279458	1.415920	-1.220818	-0.231298	1.230327	-1.216356	-0.244554	0.985676	-1.095460	-0.233038	0.990851	-1.345336	-0.425288	0.991372	-1.196556	-0.418534	0.992778	-1.264718	-0.310708	1.049062	-1.389520	-0.339140	1.041421	-1.062017	-0.349178	0.896323	-1.058644	-0.311034	0.883727	-1.400237	-0.351043	0.497641	-1.041486	-0.351943	0.477923	-1.165367	-0.269043	0.480644	-1.378103	-0.290530	0.474829	-1.261589	-0.357723	0.438085	-1.038181	-0.290113	0.426714	-1.386786	-0.300692	0.416444	-1.082963	-0.241128	0.400078	-1.326399	-0.394320	0.064051	-1.038718	-0.370698	0.081244	-1.118379	-0.387381	0.073893	-1.414031	-0.370575	0.080811	-1.329428	-0.436478	0.044575	-1.088932	-0.438623	0.048583	-1.374806	-0.235536	0.038380	-1.100481	-0.239719	0.034806	-1.071237	-0.270768	0.027629	-1.021033	-0.238195	0.041461	-1.351720	-0.241568	0.036950	-1.381215	-0.271593	0.030283	-1.429070
0.720000	-0.231073	1.646006	-1.158033	-0.221532	1.651088	-1.285210	-0.368347	1.646356	-1.154099	-0.355658	1.646147	-1.301616	-0.388908	1.439431	-1.034007	-0.354488	1.444127	-1.421803	-0.403234	1.507331	-1.232132	-0.432396	1.471174	-1.234750	-0.462386	1.291782	-1.234769	-0.407409	1.096528	-1.230291	-0.409187	1.049501	-1.231355	-0.412307	1.009030	-1.230720	-0.279392	1.415917	-1.220730	-0.231229	1.230319	-1.216288	-0.244498	0.985660	-1.095397	-0.232983	0.990843	-1.345272	-0.425233	0.991380	-1.196492	-0.418484	0.992785	-1.264651	-0.310644	1.049074	-1.389457	-0.339102	1.041398	-1.061943	-0.349110	0.896321	-1.058566	-0.310989	0.883710	-1.400172	-0.351021	0.497639	-1.041449	-0.351931	0.477927	-1.165319	-0.269025	0.480641	-1.378069	-0.290501	0.474821	-1.261555	-0.357708	0.438082	-1.038150	-0.290102	0.426711	-1.386757	-0.300677	0.416443	-1.082930	-0.241111	0.400073	-1.326377	-0.394321	0.064049	-1.038712	-0.370703	0.081248	-1.118373	-0.387380	0.073899	-1.414022	-0.370573	0.080807	-1.329418	-0.436484	0.044578	-1.088930	-0.438621	0.048586	-1.374800	-0.235534	0.038379	-1.100476	-0.239716	0.034807	-1.071231	-0.270767	0.027629	-1.021030	-0.238194	0.041460	-1.351718	-0.241567	0.036951	-1.381210	-0.271592	0.030285	-1.429066
0.730000	-0.231019	1.645989	-1.157876	-0.221468	1.651110	-1.285060	-0.368278	1.646336	-1.153942	-0.355590	1.646173	-1.301464	-0.388857	1.439399	-1.033917	-0.354391	1.444161	-1.421715	-0.403163	1.507334	-1.232026	-0.432331	1.471174	-1.234663	-0.462314	1.291783	-1.234709	-0.407347	1.096531	-1.230231	-0.409122	1.049507	-1.231292	-0.412251	1.009038	-1.230651	-0.279328	1.415915	-1.220639	-0.231164	1.230315	-1.216218	-0.244441	0.985643	-1.095333	-0.232929	0.990832	-1.345209	-0.425177	0.991390	-1.196427	-0.418432	0.992790	-1.264583	-0.310578	1.049085	-1.389392	-0.339060	1.041378	-1.061868	-0.349035	0.896319	-1.058480	-0.310950	0.883702	-1.400124	-0.350994	0.497635	-1.041414	-0.351914	0.477926	-1.165267	-0.269004	0.480638	-1.378036	-0.290469	0.474811	-1.261518	-0.357689	0.438077	-1.038119	-0.290090	0.426710	-1.386727	-0.300659	0.416442	-1.082898	-0.241094	0.400066	-1.326354	-0.394322	0.064047	-1.038708	-0.370707	0.081253	-1.118369	-0.387379	0.073906	-1.414014	-0.370572	0.080802	-1.329408	-0.436489	0.044582	-1.088929	-0.438618	0.048587	-1.374794	-0.235533	0.038379	-1.100472	-0.239715	0.034809	-1.071226	-0.270767	0.027629	-1.021029	-0.238192	0.041460	-1.351717	-0.241567	0.036950	-1.381205	-0.271591	0.030287	-1.429063
0.740000	-0.230978	1.645977	-1.157716	-0.221404	1.651137	-1.284908	-0.368224	1.646319	-1.153794	-0.355523	1.646202	-1.301317	-0.388808	1.439366	-1.033827	-0.354291	1.444192	-1.421626	-0.403094	1.507337	-1.231927	-0.432266	1.471172	-1.234579	-0.462241	1.291785	-1.234648	-0.407284	1.096535	-1.230172	-0.409055	1.049512	-1.231228	-0.412194	1.009046	-1.230583	-0.279266	1.415914	-1.220543	-0.231102	1.230315	-1.216149	-0.244380	0.985626	-1.095269	-0.232874	0.990820	-1.345146	-0.425120	0.991400	-1.196360	-0.418377	0.992796	-1.264513	-0.310513	1.049095	-1.389325	-0.339014	1.041360	-1.061790	-0.348959	0.896319	-1.058391	-0.310914	0.883705	-1.400083	-0.350962	0.497627	-1.041381	-0.351891	0.477922	-1.165210	-0.268983	0.480636	-1.378003	-0.290436	0.474799	-1.261478	-0.357666	0.438071	-1.038089	-0.290077	0.426711	-1.386699	-0.300637	0.416438	-1.082869	-0.241076	0.400059	-1.326328	-0.394324	0.064044	-1.038703	-0.370708	0.081258	-1.118368	-0.387377	0.073912	-1.414006	-0.370570	0.080796	-1.329399	-0.436492	0.044585	-1.088928	-0.438613	0.048586	-1.374787	-0.235534	0.038380	-1.100470	-0.239715	0.034810	-1.071224	-0.270767	0.027629	-1.021030	-0.238190	0.041460	-1.351716	-0.241566	0.036949	-1.381202	-0.271590	0.030289	-1.429062
0.750000	-0.230945	1.645974	-1.157556	-0.221343	1.651168	-1.284754	-0.368182	1.646302	-1.153655	-0.355458	1.646228	-1.301175	-0.388762	1.439331	-1.033736	-0.354190	1.444220	-1.421534	-0.403026	1.507340	-1.231835	-0.432199	1.471169	-1.234495	-0.462166	1.291787	-1.234586	-0.407221	1.096540	-1.230110	-0.408988	1.049518	-1.231162	-0.412138	1.009053	-1.230515	-0.279204	1.415914	-1.220444	-0.231042	1.230317	-1.216081	-0.244315	0.985610	-1.095205	-0.232819	0.990808	-1.345082	-0.425061	0.991411	-1.196291	-0.418318	0.992801	-1.264443	-0.310452	1.049102	-1.389256	-0.338963	1.041341	-1.061707	-0.348883	0.896320	-1.058306	-0.310878	0.883713	-1.400035	-0.350926	0.497618	-1.041347	-0.351864	0.477917	-1.165152	-0.268961	0.480634	-1.377971	-0.290407	0.474787	-1.261438	-0.357641	0.438064	-1.038060	-0.290061	0.426714	-1.386670	-0.300614	0.416434	-1.082840	-0.241060	0.400052	-1.326300	-0.394325	0.064041	-1.038699	-0.370707	0.081261	-1.118367	-0.387374	0.073918	-1.413999	-0.370567	0.080790	-1.329389	-0.436493	0.044587	-1.088926	-0.438608	0.048586	-1.374781	-0.235535	0.038380	-1.100470	-0.239716	0.034811	-1.071223	-0.270768	0.027628	-1.021030	-0.238189	0.041460	-1.351716	-0.241566	0.036947	-1.381198	-0.271589	0.030290	-1.429060
0.760000	-0.230917	1.645977	-1.157399	-0.221283	1.651202	-1.284600	-0.368149	1.646285	-1.153523	-0.355395	1.646250	-1.301038	-0.388717	1.439294	-1.033644	-0.354092	1.444248	-1.421438	-0.402959	1.507340	-1.231748	-0.432130	1.471164	-1.234410	-0.462090	1.291789	-1.234522	-0.407160	1.096544	-1.230045	-0.408921	1.049523	-1.231093	-0.412085	1.009059	-1.230448	-0.279143	1.415913	-1.220345	-0.230984	1.230320	-1.216016	-0.244247	0.985594	-1.095142	-0.232765	0.990795	-1.345019	-0.425000	0.991420	-1.196221	-0.418258	0.992806	-1.264371	-0.310396	1.049105	-1.389188	-0.338905	1.041321	-1.061620	-0.348809	0.896323	-1.058230	-0.310842	0.883723	-1.399975	-0.350888	0.497609	-1.041313	-0.351837	0.477913	-1.165096	-0.268939	0.480632	-1.377939	-0.290380	0.474774	-1.261396	-0.357614	0.438057	-1.038031	-0.290043	0.426716	-1.386640	-0.300590	0.416430	-1.082812	-0.241043	0.400045	-1.326271	-0.394327	0.064037	-1.038693	-0.370704	0.081263	-1.118365	-0.387371	0.073925	-1.413992	-0.370562	0.080786	-1.329380	-0.436492	0.044587	-1.088922	-0.438604	0.048586	-1.374773	-0.235537	0.038381	-1.100470	-0.239716	0.034810	-1.071224	-0.270769	0.027627	-1.021030	-0.238189	0.041459	-1.351714	-0.241567	0.036944	-1.381195	-0.271590	0.030289	-1.429058
0.770000	-0.230894	1.645987	-1.157249	-0.221225	1.651238	-1.284447	-0.368124	1.646265	-1.153398	-0.355332	1.646265	-1.300908	-0.388672	1.439255	-1.033552	-0.354000	1.444278	-1.421338	-0.402891	1.507338	-1.231661	-0.432059	1.471159	-1.234324	-0.462013	1.291790	-1.234459	-0.407098	1.096549	-1.229976	-0.408856	1.049527	-1.231022	-0.412033	1.009064	-1.230379	-0.279082	1.415912	-1.220247	-0.230926	1.230323	-1.215953	-0.244175	0.985580	-1.095083	-0.232710	0.990783	-1.344958	-0.424938	0.991428	-1.196149	-0.418195	0.992810	-1.264298	-0.310347	1.049105	-1.389123	-0.338840	1.041302	-1.061530	-0.348738	0.896325	-1.058163	-0.310805	0.883729	-1.399903	-0.350851	0.497601	-1.041278	-0.351813	0.477914	-1.165046	-0.268916	0.480630	-1.377907	-0.290356	0.474762	-1.261356	-0.357588	0.438053	-1.038000	-0.290023	0.426718	-1.386609	-0.300568	0.416425	-1.082782	-0.241025	0.400038	-1.326241	-0.394327	0.064033	-1.038687	-0.370701	0.081263	-1.118360	-0.387368	0.073930	-1.413984	-0.370556	0.080785	-1.329371	-0.436488	0.044584	-1.088916	-0.438600	0.048588	-1.374763	-0.235537	0.038381	-1.100470	-0.239714	0.034807	-1.071224	-0.270770	0.027625	-1.021027	-0.238190	0.041456	-1.351711	-0.241567	0.036940	-1.381192	-0.271590	0.030287	-1.429056
0.780000	-0.230872	1.646000	-1.157104	-0.221169	1.651275	-1.284296	-0.368101	1.646244	-1.153278	-0.355271	1.646274	-1.300784	-0.388626	1.439213	-1.033461	-0.353916	1.444311	-1.421236	-0.402824	1.507334	-1.231571	-0.431986	1.471153	-1.234234	-0.461935	1.291788	-1.234397	-0.407035	1.096551	-1.229906	-0.408790	1.049531	-1.230950	-0.411979	1.009068	-1.230310	-0.279023	1.415911	-1.220153	-0.230868	1.230326	-1.215893	-0.244100	0.985568	-1.095026	-0.232653	0.990772	-1.344902	-0.424873	0.991433	-1.196077	-0.418132	0.992813	-1.264225	-0.310304	1.049102	-1.389061	-0.338769	1.041284	-1.061443	-0.348669	0.896325	-1.058104	-0.310768	0.883732	-1.399828	-0.350817	0.497596	-1.041241	-0.351795	0.477921	-1.165003	-0.268892	0.480628	-1.377876	-0.290331	0.474750	-1.261317	-0.357566	0.438049	-1.037969	-0.290002	0.426719	-1.386578	-0.300549	0.416421	-1.082751	-0.241006	0.400032	-1.326211	-0.394328	0.064030	-1.038681	-0.370699	0.081262	-1.118351	-0.387366	0.073936	-1.413975	-0.370548	0.080789	-1.329360	-0.436483	0.044580	-1.088909	-0.438598	0.048591	-1.374752	-0.235537	0.038381	-1.100470	-0.239713	0.034804	-1.071224	-0.270772	0.027622	-1.021023	-0.238190	0.041454	-1.351707	-0.241568	0.036936	-1.381189	-0.271591	0.030283	-1.429052
0.790000	-0.230852	1.646014	-1.156965	-0.221116	1.651312	-1.284148	-0.368080	1.646222	-1.153163	-0.355213	1.646279	-1.300666	-0.388578	1.439169	-1.033372	-0.353838	1.444347	-1.421134	-0.402757	1.507327	-1.231476	-0.431913	1.471147	-1.234144	-0.461858	1.291785	-1.234337	-0.406970	1.096552	-1.229836	-0.408724	1.049534	-1.230881	-0.411916	1.009071	-1.230241	-0.278965	1.415910	-1.220064	-0.230808	1.230328	-1.215833	-0.244022	0.985559	-1.094973	-0.232596	0.990763	-1.344850	-0.424807	0.991436	-1.196006	-0.418069	0.992816	-1.264154	-0.310265	1.049096	-1.389003	-0.338693	1.041269	-1.061363	-0.348599	0.896323	-1.058049	-0.310729	0.883731	-1.399760	-0.350789	0.497592	-1.041204	-0.351784	0.477932	-1.164967	-0.268867	0.480626	-1.377845	-0.290304	0.474739	-1.261281	-0.357546	0.438047	-1.037936	-0.289981	0.426719	-1.386548	-0.300534	0.416419	-1.082719	-0.240988	0.400026	-1.326184	-0.394329	0.064027	-1.038676	-0.370698	0.081260	-1.118342	-0.387364	0.073940	-1.413966	-0.370542	0.080794	-1.329350	-0.436479	0.044575	-1.088902	-0.438596	0.048593	-1.374740	-0.235535	0.038380	-1.100469	-0.239711	0.034800	-1.071223	-0.270775	0.027618	-1.021017	-0.238191	0.041451	-1.351703	-0.241568	0.036932	-1.381186	-0.271591	0.030281	-1.429049
0.800000	-0.230831	1.646027	-1.156828	-0.221066	1.651347	-1.284006	-0.368058	1.646201	-1.153052	-0.355160	1.646282	-1.300554	-0.388527	1.439126	-1.033285	-0.353765	1.444386	-1.421035	-0.402692	1.507319	-1.231375	-0.431842	1.471141	-1.234052	-0.461781	1.291780	-1.234279	-0.406901	1.096551	-1.229770	-0.408656	1.049537	-1.230818	-0.411842	1.009074	-1.230172	-0.278909	1.415909	-1.219978	-0.230746	1.230328	-1.215771	-0.243943	0.985550	-1.094921	-0.232536	0.990756	-1.344804	-0.424739	0.991440	-1.195938	-0.418007	0.992820	-1.264087	-0.310227	1.049089	-1.388949	-0.338614	1.041257	-1.061292	-0.348528	0.896320	-1.057995	-0.310688	0.883730	-1.399704	-0.350765	0.497591	-1.041167	-0.351776	0.477946	-1.164935	-0.268842	0.480623	-1.377817	-0.290275	0.474728	-1.261249	-0.357529	0.438046	-1.037904	-0.289962	0.426718	-1.386521	-0.300523	0.416418	-1.082688	-0.240971	0.400021	-1.326161	-0.394330	0.064024	-1.038670	-0.370697	0.081260	-1.118332	-0.387363	0.073944	-1.413957	-0.370537	0.080800	-1.329339	-0.436476	0.044571	-1.088897	-0.438595	0.048595	-1.374729	-0.235533	0.038378	-1.100466	-0.239710	0.034796	-1.071222	-0.270777	0.027614	-1.021011	-0.238191	0.041450	-1.351700	-0.241568	0.036930	-1.381184	-0.271590	0.030279	-1.429046
0.810000	-0.230809	1.646038	-1.156696	-0.221020	1.651379	-1.283871	-0.368036	1.646182	-1.152943	-0.355112	1.646287	-1.300444	-0.388475	1.439084	-1.033199	-0.353695	1.444426	-1.420941	-0.402629	1.507310	-1.231269	-0.431774	1.471136	-1.233959	-0.461704	1.291774	-1.234224	-0.406827	1.096551	-1.229710	-0.408586	1.049542	-1.230762	-0.411755	1.009078	-1.230107	-0.278855	1.415908	-1.219895	-0.230681	1.230328	-1.215708	-0.243866	0.985542	-1.094870	-0.232473	0.990751	-1.344762	-0.424670	0.991445	-1.195874	-0.417946	0.992825	-1.264027	-0.310185	1.049083	-1.388896	-0.338536	1.041246	-1.061230	-0.348458	0.896317	-1.057942	-0.310644	0.883731	-1.399660	-0.350746	0.497591	-1.041131	-0.351770	0.477960	-1.164906	-0.268819	0.480620	-1.377794	-0.290244	0.474720	-1.261222	-0.357514	0.438044	-1.037872	-0.289948	0.426717	-1.386500	-0.300515	0.416418	-1.082657	-0.240957	0.400017	-1.326143	-0.394330	0.064021	-1.038662	-0.370697	0.081261	-1.118323	-0.387364	0.073946	-1.413950	-0.370535	0.080803	-1.329330	-0.436474	0.044568	-1.088895	-0.438593	0.048596	-1.374721	-0.235531	0.038376	-1.100464	-0.239709	0.034793	-1.071221	-0.270779	0.027611	-1.021005	-0.238190	0.041449	-1.351699	-0.241567	0.036931	-1.381183	-0.271589	0.030280	-1.429045
0.820000	-0.230783	1.646047	-1.156568	-0.220979	1.651409	-1.283742	-0.368012	1.646168	-1.152835	-0.355071	1.646296	-1.300337	-0.388422	1.439044	-1.033115	-0.353626	1.444464	-1.420851	-0.402567	1.507303	-1.231162	-0.431710	1.471131	-1.233867	-0.461629	1.291769	-1.234171	-0.406751	1.096554	-1.229658	-0.408514	1.049550	-1.230714	-0.411659	1.009083	-1.230048	-0.278801	1.415910	-1.219811	-0.230611	1.230328	-1.215641	-0.243792	0.985534	-1.094820	-0.232406	0.990747	-1.344721	-0.424602	0.991453	-1.195818	-0.417883	0.992833	-1.263976	-0.310136	1.049077	-1.388845	-0.338461	1.041233	-1.061174	-0.348390	0.896315	-1.057889	-0.310595	0.883735	-1.399625	-0.350729	0.497591	-1.041098	-0.351764	0.477972	-1.164879	-0.268799	0.480619	-1.377775	-0.290215	0.474713	-1.261201	-0.357499	0.438041	-1.037841	-0.289938	0.426718	-1.386484	-0.300507	0.416418	-1.082628	-0.240946	0.400014	-1.326131	-0.394331	0.064016	-1.038654	-0.370697	0.081263	-1.118316	-0.387365	0.073949	-1.413945	-0.370535	0.080803	-1.329325	-0.436474	0.044567	-1.088895	-0.438592	0.048595	-1.374718	-0.235529	0.038374	-1.100462	-0.239709	0.034789	-1.071219	-0.270780	0.027608	-1.021001	-0.238189	0.041449	-1.351700	-0.241568	0.036933	-1.381184	-0.271588	0.030283	-1.429045
